channel_id,video_id,query,slant,conservative_landmark_follows,liberal_landmark_follows,cached,error,description
UCpiUqp2ZF64tXqgR_EQo27g,Goz46qk_nos,Goz46qk_nos,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,UvmSFyknKY4,UvmSFyknKY4,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,ZIGsc0FaUyw,ZIGsc0FaUyw,-0.7647058823529411,10.0,75.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,vUW8VHaFLX0,vUW8VHaFLX0,-0.7073170731707317,6.0,35.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,WstpqQNiBU4,WstpqQNiBU4,-0.6494845360824743,17.0,80.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,Izgn0RBngws,Izgn0RBngws,-0.7534246575342466,9.0,64.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,FsChVDzwnjs,FsChVDzwnjs,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,sNAimBEsdto,sNAimBEsdto,-1.0,0.0,7.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,xMk8sO-rIJA,xMk8sO-rIJA,1.0,3.0,0.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,oBOJatHZ-Jc,oBOJatHZ-Jc,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,PU5Cj9N7718,PU5Cj9N7718,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,J66itKH7SHs,J66itKH7SHs,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,_xwTDuD6zP4,_xwTDuD6zP4,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,K3VZGjxD7SE,K3VZGjxD7SE,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,zTGn_P0Y2rA,zTGn_P0Y2rA,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,BN2XpaZPPfE,BN2XpaZPPfE,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,-mxjXUyskbc,-mxjXUyskbc,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,AyWTPW8b7lw,AyWTPW8b7lw,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,vTvAFIdfjMQ,vTvAFIdfjMQ,-1.0,0.0,11.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,iVeoewtRbyk,iVeoewtRbyk,-1.0,0.0,20.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,7ATluVJhNKk,7ATluVJhNKk,-0.875,1.0,15.0,True,,
UCpiUqp2ZF64tXqgR_EQo27g,ENKWG4KXj-g,ENKWG4KXj-g,-0.9,2.0,38.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,E0b8_x40y7k,E0b8_x40y7k,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,5BfMiS-Nmfo,5BfMiS-Nmfo,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,kfzNzZ7KM2Q,kfzNzZ7KM2Q,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,GzU3SgI68_g,GzU3SgI68_g,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,lQBmgGyTgsY,lQBmgGyTgsY,-0.7611940298507462,8.0,59.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,sgGarIgAcoE,sgGarIgAcoE,-1.0,0.0,1.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,-nq80Tp0_IE,-nq80Tp0_IE,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,4pciTaLKw5E,4pciTaLKw5E,-0.8769230769230769,8.0,122.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,Q8jSncKDvow,Q8jSncKDvow,-0.4,3.0,7.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,bZVFS2eVPqc,bZVFS2eVPqc,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,vsGpyRjQmGc,vsGpyRjQmGc,-0.9230769230769231,1.0,25.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,cW6FeagxHH8,cW6FeagxHH8,,,,,True,Tweets not found!
UCpiUqp2ZF64tXqgR_EQo27g,XbSL0Il8BQw,XbSL0Il8BQw,-1.0,0.0,1.0,,,
UCpiUqp2ZF64tXqgR_EQo27g,xBf74GpYM7Q,xBf74GpYM7Q,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,RhIw2fAkWpk,RhIw2fAkWpk,-0.5072463768115942,34.0,104.0,,,
UCkbixlNCxcKAffEhe3X5-lw,75DPN0RCcGw,75DPN0RCcGw,-0.8742393509127789,31.0,462.0,,,
UCkbixlNCxcKAffEhe3X5-lw,9r2qyp1xydY,9r2qyp1xydY,-0.6727272727272727,27.0,138.0,,,
UCkbixlNCxcKAffEhe3X5-lw,JIb0wMfOFhw,JIb0wMfOFhw,-0.09278350515463918,132.0,159.0,,,
UCkbixlNCxcKAffEhe3X5-lw,-0VPDvCGeqo,-0VPDvCGeqo,-0.7532467532467533,19.0,135.0,,,
UCkbixlNCxcKAffEhe3X5-lw,D_pF7YXWISA,D_pF7YXWISA,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,RGAV7UIN3hQ,RGAV7UIN3hQ,-0.6470588235294118,6.0,28.0,,,
UCkbixlNCxcKAffEhe3X5-lw,cg0sKZaGcuE,cg0sKZaGcuE,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,8dpgQPqPKBM,8dpgQPqPKBM,-0.8504672897196262,16.0,198.0,,,
UCkbixlNCxcKAffEhe3X5-lw,ShLUF9FdEAA,ShLUF9FdEAA,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,St8_JKWSkh8,St8_JKWSkh8,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,fX0KkqWAwWc,fX0KkqWAwWc,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,fmnlXEhihNQ,fmnlXEhihNQ,0.6629213483146067,74.0,15.0,,,
UCkbixlNCxcKAffEhe3X5-lw,zOwdCs-YmXw,zOwdCs-YmXw,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,epqfRimgQ5Q,epqfRimgQ5Q,-0.8825688073394495,32.0,513.0,,,
UCkbixlNCxcKAffEhe3X5-lw,5FBC780Dscs,5FBC780Dscs,-0.8947368421052632,1.0,18.0,,,
UCkbixlNCxcKAffEhe3X5-lw,RgWGQwZTuhU,RgWGQwZTuhU,-0.6344086021505376,17.0,76.0,,,
UCkbixlNCxcKAffEhe3X5-lw,DlQOTWd_FpU,DlQOTWd_FpU,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,NLk5hY__bxM,NLk5hY__bxM,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,Vo7E51pSaEo,Vo7E51pSaEo,-0.8181818181818182,1.0,10.0,,,
UCkbixlNCxcKAffEhe3X5-lw,Tq1xros_5Dw,Tq1xros_5Dw,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,ZpShcaoT-HM,ZpShcaoT-HM,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,eLKqOdIt03k,eLKqOdIt03k,-0.86667,1.0,14.0,True,,
UCkbixlNCxcKAffEhe3X5-lw,Z2dR4Z6dRIo,Z2dR4Z6dRIo,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,-NTgN83TvHI,-NTgN83TvHI,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,XTB6i5t5tLU,XTB6i5t5tLU,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,mdhnzjI_914,mdhnzjI_914,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,GepDqri598o,GepDqri598o,-0.825,7.0,73.0,,,
UCkbixlNCxcKAffEhe3X5-lw,djbWmsokQTE,djbWmsokQTE,-0.23809523809523808,8.0,13.0,,,
UCkbixlNCxcKAffEhe3X5-lw,oaHJf0nYnkw,oaHJf0nYnkw,0.5,12.0,4.0,,,
UCkbixlNCxcKAffEhe3X5-lw,kFLZVtWPwRc,kFLZVtWPwRc,-0.7625,19.0,141.0,,,
UCkbixlNCxcKAffEhe3X5-lw,koEDCSmP6m0,koEDCSmP6m0,-0.8071625344352618,70.0,656.0,,,
UCkbixlNCxcKAffEhe3X5-lw,oeG9qUqJbn0,oeG9qUqJbn0,,,,,True,Tweets found but could not map landmarks!
UCkbixlNCxcKAffEhe3X5-lw,15V7ozu5T_4,15V7ozu5T_4,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,elc0GDTpgI4,elc0GDTpgI4,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,qZsbIxW76pI,qZsbIxW76pI,-0.6818181818181818,7.0,37.0,,,
UCkbixlNCxcKAffEhe3X5-lw,42gbzfQSL1Y,42gbzfQSL1Y,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,52VVhqJ6IjU,52VVhqJ6IjU,-0.645320197044335,36.0,167.0,,,
UCkbixlNCxcKAffEhe3X5-lw,cmwG3b3JCuY,cmwG3b3JCuY,-0.6666666666666666,1.0,5.0,,,
UCkbixlNCxcKAffEhe3X5-lw,bXXH24CkAEM,bXXH24CkAEM,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,BqBAeNj7BFM,BqBAeNj7BFM,-1.0,0.0,4.0,,,
UCkbixlNCxcKAffEhe3X5-lw,2vhxTKOlSqI,2vhxTKOlSqI,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,7ZHpfZ7Pbcw,7ZHpfZ7Pbcw,-0.5871559633027523,45.0,173.0,,,
UCkbixlNCxcKAffEhe3X5-lw,6VQSNwnrkJY,6VQSNwnrkJY,1.0,2.0,0.0,,,
UCkbixlNCxcKAffEhe3X5-lw,coIKRpjPKog,coIKRpjPKog,-1.0,0.0,1.0,,,
UCkbixlNCxcKAffEhe3X5-lw,9AzGhuA04zg,9AzGhuA04zg,0.6666666666666666,5.0,1.0,,,
UCkbixlNCxcKAffEhe3X5-lw,3dyeEmcz2PA,3dyeEmcz2PA,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,HoAOR_GM-q8,HoAOR_GM-q8,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,-8CSKRE4Z24,-8CSKRE4Z24,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,_5FrjcA_tZM,_5FrjcA_tZM,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,8BWjZTf_96g,8BWjZTf_96g,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,8co7oYu30lU,8co7oYu30lU,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,Q9cBrMyiUvU,Q9cBrMyiUvU,-1.0,0.0,9.0,,,
UCkbixlNCxcKAffEhe3X5-lw,ZL9IfMskj_c,ZL9IfMskj_c,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,IJNmwy9_wlE,IJNmwy9_wlE,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,xJO1VykThuQ,xJO1VykThuQ,,,,,True,Tweets found but could not map landmarks!
UCkbixlNCxcKAffEhe3X5-lw,VQweOv-IIfg,VQweOv-IIfg,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,pEu5yPis1SI,pEu5yPis1SI,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,Xkl8LnIRvhI,Xkl8LnIRvhI,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,Itd9gIyfc9Q,Itd9gIyfc9Q,-1.0,0.0,6.0,,,
UCkbixlNCxcKAffEhe3X5-lw,KG1HhabRTAo,KG1HhabRTAo,0.07692307692307693,7.0,6.0,,,
UCkbixlNCxcKAffEhe3X5-lw,DnGtZVEpkog,DnGtZVEpkog,-1.0,0.0,1.0,,,
UCkbixlNCxcKAffEhe3X5-lw,MNE7n-NVZ4s,MNE7n-NVZ4s,-0.20930232558139536,17.0,26.0,,,
UCkbixlNCxcKAffEhe3X5-lw,Dz0zwZtfrfQ,Dz0zwZtfrfQ,,,,,True,Tweets found but could not map landmarks!
UCkbixlNCxcKAffEhe3X5-lw,e5SZaHzfXiw,e5SZaHzfXiw,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,0Kb2-eP4v2s,0Kb2-eP4v2s,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,vQMqR2qoiL0,vQMqR2qoiL0,-0.8344283837056504,63.0,698.0,,,
UCkbixlNCxcKAffEhe3X5-lw,FBScNLppxE8,FBScNLppxE8,-0.5510204081632653,33.0,114.0,,,
UCkbixlNCxcKAffEhe3X5-lw,GZWRfgjOL3w,GZWRfgjOL3w,-0.6111111111111112,7.0,29.0,,,
UCkbixlNCxcKAffEhe3X5-lw,5RaHmUCbIyY,5RaHmUCbIyY,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,YSWzWJ0RGkA,YSWzWJ0RGkA,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,9E2ZKzmgRRU,9E2ZKzmgRRU,,,,,True,Tweets found but could not map landmarks!
UCkbixlNCxcKAffEhe3X5-lw,y7hjqVtw3uQ,y7hjqVtw3uQ,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,zkb8YARVGAU,zkb8YARVGAU,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,1apC77eDmPw,1apC77eDmPw,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,SC8w-hh7llA,SC8w-hh7llA,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,WVmw_uYlUMI,WVmw_uYlUMI,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,NCM2rdGBtfU,NCM2rdGBtfU,-0.7263157894736842,13.0,82.0,,,
UCkbixlNCxcKAffEhe3X5-lw,_vWAZrCm81Q,_vWAZrCm81Q,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,jRVflt6p4hE,jRVflt6p4hE,-1.0,0.0,6.0,,,
UCkbixlNCxcKAffEhe3X5-lw,XdWWZeSqagU,XdWWZeSqagU,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,TG4JTFRBk7A,TG4JTFRBk7A,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,RE5jPY9Cftk,RE5jPY9Cftk,-1.0,0.0,9.0,,,
UCkbixlNCxcKAffEhe3X5-lw,FA3_PZfcX84,FA3_PZfcX84,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,jO_J-5vjda0,jO_J-5vjda0,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,eSEpSGUaIjk,eSEpSGUaIjk,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,4EvtGCKkYQk,4EvtGCKkYQk,-0.5254237288135594,14.0,45.0,,,
UCkbixlNCxcKAffEhe3X5-lw,RiqWqq07y98,RiqWqq07y98,-0.5,24.0,72.0,,,
UCkbixlNCxcKAffEhe3X5-lw,CNkhv7rZRpE,CNkhv7rZRpE,-0.6,3.0,12.0,,,
UCkbixlNCxcKAffEhe3X5-lw,NC4Xoq0W8SY,NC4Xoq0W8SY,-0.2,10.0,15.0,,,
UCkbixlNCxcKAffEhe3X5-lw,8custLsDv_M,8custLsDv_M,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,61qfyZqmbGY,61qfyZqmbGY,-0.21568627450980393,20.0,31.0,,,
UCkbixlNCxcKAffEhe3X5-lw,WeVuIXC71zk,WeVuIXC71zk,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,RqqABTBpUA0,RqqABTBpUA0,,,,,True,Tweets found but could not map landmarks!
UCkbixlNCxcKAffEhe3X5-lw,FkYqgQl6FFs,FkYqgQl6FFs,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,_sbuXqUAP1A,_sbuXqUAP1A,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,AnyGNGLCZq4,AnyGNGLCZq4,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,xi4DfS-L2l4,xi4DfS-L2l4,,,,,True,Tweets not found!
UCkbixlNCxcKAffEhe3X5-lw,GCpLyBf7NC4,GCpLyBf7NC4,-0.8181818181818182,1.0,10.0,,,
UCkbixlNCxcKAffEhe3X5-lw,pPuQrV6qag4,pPuQrV6qag4,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,SlDcyB5VCe0,SlDcyB5VCe0,0.2289156626506024,51.0,32.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,EI3z6VWXQPw,EI3z6VWXQPw,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,PevlCEeInSI,PevlCEeInSI,-0.908256880733945,5.0,104.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,WGzmjOBQHQY,WGzmjOBQHQY,-0.8333333333333334,7.0,77.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,1BHrY0-29sQ,1BHrY0-29sQ,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,EZTut3CgFjc,EZTut3CgFjc,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,uyMM3tdLyy8,uyMM3tdLyy8,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,K-3oEGCiWwE,K-3oEGCiWwE,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,hpvhpC_Z358,hpvhpC_Z358,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,57hmk5aNdMk,57hmk5aNdMk,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,c5BcpqVs4qk,c5BcpqVs4qk,-1.0,0.0,46.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,Ed7g-84E65s,Ed7g-84E65s,-1.0,0.0,1.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,oN2seIku3AY,oN2seIku3AY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,XGwcuLqKsNo,XGwcuLqKsNo,-0.7319587628865979,13.0,84.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,32IseyWhHh0,32IseyWhHh0,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,J03tZrAan7A,J03tZrAan7A,-0.5384615384615384,3.0,10.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,kbswUhTMSRA,kbswUhTMSRA,-0.7142857142857143,4.0,24.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,F53rPGJcmQs,F53rPGJcmQs,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,5795h6Rting,5795h6Rting,-0.42857142857142855,2.0,5.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,bgxU4cXzGIY,bgxU4cXzGIY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,5AQr5JiudTg,5AQr5JiudTg,-0.7142857142857143,1.0,6.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,-cZ58AXyj6o,-cZ58AXyj6o,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,hYsJEF3zvBY,hYsJEF3zvBY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,111nKFmCHEM,111nKFmCHEM,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,t-CxsCyILQM,t-CxsCyILQM,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,KfPXvlQeL88,KfPXvlQeL88,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,DH1gGi1_zcI,DH1gGi1_zcI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,wl5zX04lXkA,wl5zX04lXkA,-1.0,0.0,29.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,0_0RKWfO37s,0_0RKWfO37s,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,SL9jNLNyEvE,SL9jNLNyEvE,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,VLFz4UVfG2E,VLFz4UVfG2E,-0.6,1.0,4.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,Pp4UJwF9rzM,Pp4UJwF9rzM,-0.7037037037037037,4.0,23.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,pY64WGuzw2o,pY64WGuzw2o,-0.92,1.0,24.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,oejrnh4W9ZY,oejrnh4W9ZY,-0.7857142857142857,3.0,25.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,uqtl4T-yJYY,uqtl4T-yJYY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,pcW8vDpn5Zo,pcW8vDpn5Zo,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,WOgR5zAn4rs,WOgR5zAn4rs,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,rCTYVsllBvY,rCTYVsllBvY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,YZD_KiiTVJ8,YZD_KiiTVJ8,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,NHEnVK7qSzc,NHEnVK7qSzc,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,8b0kcgLYHLQ,8b0kcgLYHLQ,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,HDrO3vqDfKI,HDrO3vqDfKI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,mdQFRWZP6yY,mdQFRWZP6yY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,a07PCDuvEyk,a07PCDuvEyk,-1.0,0.0,1.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,mPXjdcjMU6A,mPXjdcjMU6A,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,9jlL9yWhAwo,9jlL9yWhAwo,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,PgQey3kDkG0,PgQey3kDkG0,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,rAa5E8DiN-g,rAa5E8DiN-g,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,R66dzAolt84,R66dzAolt84,0.0,1.0,1.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,LsnuPtUodqI,LsnuPtUodqI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,j_tTHgIKowQ,j_tTHgIKowQ,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,RvScYNDyw6g,RvScYNDyw6g,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,fQouJvP73XM,fQouJvP73XM,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,xKRFptm3mGI,xKRFptm3mGI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,7GpUGYqjB3s,7GpUGYqjB3s,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,Jh0kizqWctU,Jh0kizqWctU,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,q659HxCdlVo,q659HxCdlVo,1.0,1.0,0.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,0GYtQqZSnJU,0GYtQqZSnJU,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,UMqSFiOmBWk,UMqSFiOmBWk,-1.0,0.0,5.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,1Ee2eCxT_Y8,1Ee2eCxT_Y8,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,dzpQwJgdi04,dzpQwJgdi04,-1.0,0.0,2.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,ulUSaiDtkz8,ulUSaiDtkz8,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,Rn8Tzqd2DmA,Rn8Tzqd2DmA,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,6v5CTmV4t28,6v5CTmV4t28,-0.1875,13.0,19.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,jFnLJill-Oo,jFnLJill-Oo,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,w_JqwKUkXF0,w_JqwKUkXF0,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,ceu2LuBtxJw,ceu2LuBtxJw,-1.0,0.0,1.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,2DPehdKKqng,2DPehdKKqng,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,2kJu10q4FHs,2kJu10q4FHs,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,On4qkLeS56k,On4qkLeS56k,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,S_3hIgDzJH0,S_3hIgDzJH0,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,MovqoUGRDpM,MovqoUGRDpM,,,,,True,Tweets found but could not map landmarks!
UCuziVoKuGn7feNA5VrpxsBQ,PUbCm403xlY,PUbCm403xlY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,c26-Juz2n0g,c26-Juz2n0g,0.8947368421052632,18.0,1.0,,,
UCuziVoKuGn7feNA5VrpxsBQ,dz5WV4wE_vI,dz5WV4wE_vI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,QuTphtuxzQY,QuTphtuxzQY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,V_bO2Lp1Ka4,V_bO2Lp1Ka4,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,64FzLKMG0RI,64FzLKMG0RI,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,p7UqiN6W1LM,p7UqiN6W1LM,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,kP86GQBydok,kP86GQBydok,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,yNUPB09gRuk,yNUPB09gRuk,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,yyg4jHPMNeY,yyg4jHPMNeY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,0cS_-EmHfkY,0cS_-EmHfkY,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,3Xd2MQfKEgk,3Xd2MQfKEgk,,,,,True,Tweets found but could not map landmarks!
UCuziVoKuGn7feNA5VrpxsBQ,FuBVWlL3fQg,FuBVWlL3fQg,,,,,True,Tweets not found!
UCuziVoKuGn7feNA5VrpxsBQ,VxJapakdXn0,VxJapakdXn0,,,,,True,Tweets not found!
